campaign_id,date,geo,city,profession,price_range,language,channel,campaign_type,impressions,clicks,conversions,spend_usd,revenue_usd,roi,quality_score
MC-10494,2024-05-28,US,Houston,Marketing Manager,mid,English,social_media,awareness,33125,786,19,705.12,14108.35,20.0084,5.0
MC-12153,2024-05-28,AU,Sydney,Data Scientist,mid,English,email,re_engagement,35106,952,35,3781.62,42684.49,11.2874,4.0
MC-10885,2024-05-28,CA,Ottawa,HR Manager,mid,English,social_media,acquisition,51892,991,38,863.29,18426.74,21.3448,7.0
MC-11982,2024-05-28,US,San Francisco,Physician,mid,English,email,awareness,24924,699,9,5257.65,9940.35,1.8906,5.0
MC-11355,2024-05-28,CA,Ottawa,Lawyer,budget,English,social_media,acquisition,152572,2365,56,2720.6,12713.19,4.6729,5.0
MC-12744,2024-05-28,IL,Beer Sheva,Lawyer,mid,Hebrew,search,acquisition,32535,2115,53,558.17,49618.11,88.8943,6.0
MC-11217,2024-05-28,IN,Kolkata,Data Scientist,budget,Hindi,content_marketing,awareness,8570,181,11,6346.34,1872.88,0.2951,2.0
MC-10872,2024-05-28,GB,Manchester,Data Scientist,budget,English,email,re_engagement,128017,4130,86,2986.99,21417.48,7.1703,6.0
MC-11756,2024-05-28,DE,Munich,Designer,mid,German,social_media,awareness,28097,494,33,1190.46,16658.55,13.9934,10.0
MC-12887,2024-05-28,GB,London,Lawyer,budget,English,email,retention,15346,425,5,1271.5,1104.97,0.869,3.0
MC-10293,2024-05-28,US,Seattle,Software Engineer,mid,English,social_media,retention,46787,1091,69,1123.65,79188.59,70.4744,3.0
MC-11343,2024-05-28,GB,Leeds,Writer,mid,English,social_media,re_engagement,26097,530,31,578.14,14220.74,24.5974,9.0
MC-11183,2024-05-28,GB,Manchester,Marketing Manager,budget,English,display,awareness,168300,2195,49,2709.73,7919.08,2.9225,2.0
MC-10997,2024-05-28,US,Los Angeles,Marketing Manager,mid,English,display,retention,59109,885,45,8946.72,36789.43,4.1121,4.0
MC-11281,2024-05-28,US,Chicago,Researcher,premium,English,display,retention,320283,4197,110,1039.41,507181.35,487.9512,6.0
MC-11886,2024-05-28,US,Houston,Software Engineer,mid,English,search,acquisition,42022,2682,134,2781.0,165518.23,59.5175,6.0
MC-11079,2024-05-28,DE,Berlin,Marketing Manager,budget,German,search,retention,69179,4390,131,180.86,19584.55,108.2857,8.0
MC-10731,2024-05-28,US,Seattle,Writer,mid,English,social_media,awareness,31197,806,18,6282.31,10938.28,1.7411,4.0
MC-10844,2024-05-28,IN,Chennai,Researcher,budget,Hindi,search,acquisition,48333,4063,77,128.8,11464.18,89.0076,8.0
MC-11206,2024-05-28,US,Seattle,Architect,premium,English,email,acquisition,55308,1981,95,9403.5,590679.33,62.8148,10.0
MC-10653,2024-05-28,ES,Barcelona,Marketing Manager,mid,Spanish,influencer,acquisition,44737,1041,40,1703.95,32096.59,18.8366,6.0
MC-10857,2024-05-28,ZA,Johannesburg,Designer,premium,Afrikaans,influencer,awareness,303066,5735,379,377.09,885215.96,2347.4925,4.0
MC-12480,2024-05-28,US,Los Angeles,Teacher,budget,English,content_marketing,acquisition,65008,1316,97,301.15,12023.94,39.9267,9.0
MC-11097,2024-05-28,IN,Chennai,Lawyer,premium,Hindi,influencer,retention,40024,913,12,1625.69,67718.29,41.6551,4.0
MC-10397,2024-05-28,ZA,Johannesburg,Accountant,budget,Afrikaans,display,retention,108648,1645,38,2369.83,5076.67,2.1422,2.0
MC-10045,2024-05-28,IN,Delhi,Accountant,budget,Hindi,social_media,acquisition,45985,683,14,429.18,2461.26,5.7348,
MC-11857,2024-05-28,NL,The Hague,Researcher,mid,Dutch,search,awareness,3175,229,11,2720.14,9139.76,3.36,8.0
MC-10931,2024-05-28,US,Chicago,Writer,mid,English,social_media,re_engagement,205735,3946,234,453.45,120338.01,265.3832,5.0
MC-12787,2024-05-28,IN,Bangalore,Product Manager,budget,Hindi,content_marketing,re_engagement,96096,2146,130,5966.93,22397.4,3.7536,8.0
MC-11516,2024-05-28,IN,Delhi,Sales Rep,mid,Hindi,social_media,acquisition,10792,197,5,1254.92,2976.67,2.372,
MC-11592,2024-05-28,US,Chicago,Accountant,budget,English,social_media,acquisition,90685,1712,99,436.61,12005.67,27.4975,5.0
MC-11913,2024-05-28,NL,The Hague,Sales Rep,mid,Dutch,content_marketing,acquisition,20512,389,10,287.34,6526.73,22.7143,6.0
MC-11105,2024-05-28,ZA,Cape Town,Writer,mid,Afrikaans,social_media,acquisition,18390,279,9,2592.56,5373.1,2.0725,3.0
MC-10235,2024-05-28,US,Seattle,Writer,premium,English,email,acquisition,19984,610,45,4379.99,121323.02,27.6994,8.0
MC-11793,2024-05-28,IN,Kolkata,Researcher,budget,Hindi,display,retention,134646,1392,59,5722.84,9026.43,1.5773,4.0
MC-11859,2024-05-28,US,Seattle,Accountant,budget,English,social_media,re_engagement,6455,165,6,3412.61,774.28,0.2269,4.0
MC-11914,2024-05-28,SG,Singapore,Writer,mid,English,email,retention,1328,41,1,2610.27,529.73,0.2029,9.0
MC-12483,2024-05-29,FR,Paris,Writer,mid,French,search,retention,20497,1208,48,1389.71,28005.39,20.152,7.0
MC-11810,2024-05-29,BR,Salvador,HR Manager,premium,Portuguese,search,retention,29792,1657,27,8051.15,86815.84,10.783,9.0
MC-12046,2024-05-29,US,Houston,Software Engineer,premium,English,social_media,retention,43882,952,45,439.69,272244.92,619.1747,6.0
MC-12911,2024-05-29,US,Los Angeles,HR Manager,budget,English,email,awareness,625200,24311,1533,1759.12,143703.38,81.6905,10.0
MC-10745,2024-05-29,US,San Francisco,Software Engineer,budget,English,social_media,awareness,218320,3931,64,2836.89,13075.27,4.609,8.0
MC-12451,2024-05-29,SG,Singapore,Teacher,mid,English,email,awareness,19717,578,27,4881.33,13241.7,2.7127,5.0
MC-12601,2024-05-29,US,Phoenix,Architect,mid,English,email,retention,35124,1369,90,1562.67,81137.92,51.9226,10.0
MC-11996,2024-05-29,MX,Monterrey,Researcher,budget,Spanish,display,awareness,14862,136,3,1718.57,362.11,0.2107,4.0
MC-10517,2024-05-29,DE,Stuttgart,Lawyer,premium,German,search,acquisition,308109,21428,637,761.75,4200889.1,5514.7871,5.0
MC-10273,2024-05-29,GB,Glasgow,Researcher,budget,English,influencer,retention,38984,837,64,19766.81,10345.18,0.5234,
MC-11633,2024-05-29,US,Houston,Researcher,budget,English,social_media,re_engagement,87700,1662,98,1700.45,15521.36,9.1278,8.0
MC-10712,2024-05-29,US,Houston,Accountant,budget,English,social_media,acquisition,19382,336,18,669.22,2624.41,3.9216,5.0
MC-12014,2024-05-29,US,San Francisco,Teacher,budget,English,social_media,acquisition,22620,443,20,965.02,1777.43,1.8419,6.0
MC-10133,2024-05-29,IN,Delhi,Lawyer,budget,Hindi,email,awareness,14610,419,11,16158.81,2692.67,0.1666,
MC-10754,2024-05-29,FR,Marseille,Accountant,premium,French,email,acquisition,68764,1489,66,3611.82,303240.01,83.9577,5.0
MC-12688,2024-05-29,IN,Kolkata,Product Manager,mid,Hindi,display,acquisition,143421,1612,51,708.24,38820.45,54.8126,3.0
MC-12763,2024-05-29,US,Seattle,Writer,premium,English,email,re_engagement,8442,252,5,1545.82,15019.97,9.7165,7.0
MC-12598,2024-05-29,DE,Hamburg,Designer,mid,German,email,awareness,24728,738,8,456.76,4055.5,8.8788,4.0
MC-10610,2024-05-29,US,Phoenix,Consultant,premium,English,search,acquisition,18924,1496,41,2272.58,172864.5,76.0653,9.0
MC-10355,2024-05-29,IN,Hyderabad,HR Manager,budget,Hindi,email,retention,41302,1366,30,1573.93,2636.54,1.6751,5.0
MC-11518,2024-05-29,US,Houston,Consultant,mid,English,display,awareness,24048,244,4,3735.48,3386.29,0.9065,7.0
MC-10805,2024-05-29,DE,Cologne,Data Scientist,mid,German,social_media,re_engagement,272670,4532,210,572.91,255243.53,445.5212,8.0
MC-12106,2024-05-29,IN,Hyderabad,Accountant,premium,Hindi,email,awareness,45289,1076,77,394.97,277967.84,703.7695,9.0
MC-11554,2024-05-29,US,Seattle,Product Manager,premium,English,email,acquisition,12405,365,21,3313.78,85341.71,25.7536,1.0
MC-10636,2024-05-29,IL,Beer Sheva,Writer,budget,Hebrew,search,awareness,45255,3589,158,1168.39,15779.75,13.5056,10.0
MC-11066,2024-05-29,MX,Monterrey,Researcher,budget,Spanish,email,re_engagement,48884,1072,62,2566.3,9505.42,3.7039,9.0
MC-11329,2024-05-29,NL,Amsterdam,Physician,premium,Dutch,social_media,acquisition,88442,1731,111,1165.32,541906.97,465.0285,5.0
MC-12114,2024-05-29,US,Los Angeles,Marketing Manager,mid,English,email,awareness,3094,66,2,1012.97,1656.4,1.6352,
MC-12339,2024-05-29,BR,Rio de Janeiro,Marketing Manager,mid,Portuguese,social_media,awareness,46612,777,57,1532.73,52158.1,34.0295,5.0
MC-11825,2024-05-29,AU,Adelaide,Researcher,premium,English,content_marketing,acquisition,14878,286,18,1257.21,67589.73,53.7617,3.0
MC-12163,2024-05-29,AU,Melbourne,Sales Rep,mid,English,social_media,awareness,118472,2339,97,3839.92,56766.31,14.7832,5.0
MC-12585,2024-05-29,ES,Valencia,Sales Rep,mid,Spanish,display,acquisition,70365,842,44,1328.88,20809.89,15.6597,6.0
MC-10887,2024-05-29,IN,Kolkata,Software Engineer,premium,Hindi,search,retention,109295,9482,230,169.73,1083525.3,6383.8172,6.0
MC-12801,2024-05-29,IN,Delhi,Lawyer,premium,Hindi,social_media,acquisition,341515,6876,477,1730.19,2721450.14,1572.9198,7.0
MC-12135,2024-05-29,US,New York,Accountant,premium,English,social_media,acquisition,22342,546,11,3819.87,37947.61,9.9343,5.0
MC-12703,2024-05-29,FR,Paris,Designer,mid,French,email,acquisition,12599,328,4,1458.42,2343.93,1.6072,7.0
MC-12850,2024-05-29,ZA,Durban,Consultant,premium,Afrikaans,display,retention,15897,196,6,21223.11,26481.48,1.2478,8.0
MC-10310,2024-05-29,US,San Francisco,HR Manager,mid,English,social_media,awareness,15860,222,6,414.0,3308.86,7.9924,1.0
MC-12869,2024-05-29,GB,Glasgow,Teacher,budget,English,social_media,re_engagement,110307,1778,20,888.78,2162.38,2.433,4.0
MC-11026,2024-05-29,IN,Kolkata,Physician,budget,Hindi,influencer,retention,438283,12413,291,1006.15,62192.11,61.812,7.0
MC-10842,2024-05-29,GB,Birmingham,HR Manager,budget,English,email,acquisition,58737,1760,83,2054.15,9617.94,4.6822,7.0
MC-11594,2024-05-30,NL,Eindhoven,Writer,budget,Dutch,display,acquisition,266844,3850,208,1054.74,20453.91,19.3924,10.0
MC-10925,2024-05-30,FR,Toulouse,Product Manager,budget,French,search,acquisition,30775,2892,164,443.35,25660.51,57.8787,6.0
MC-12676,2024-05-30,GB,Glasgow,Researcher,budget,English,content_marketing,acquisition,267855,6255,248,1008.73,35413.13,35.1066,1.0
MC-11881,2024-05-30,US,Phoenix,Teacher,mid,English,influencer,acquisition,48209,1175,27,3174.08,17515.23,5.5182,7.0
MC-11074,2024-05-30,JP,Tokyo,Data Scientist,premium,Japanese,social_media,awareness,123235,2644,134,8234.78,735542.57,89.3215,9.0
MC-12647,2024-05-30,US,San Francisco,Software Engineer,mid,English,search,retention,107209,8218,541,1347.53,648190.51,481.0212,3.0
MC-10242,2024-05-30,US,Chicago,Data Scientist,mid,English,email,awareness,68295,1461,44,648.5,51399.59,79.2592,8.0
MC-11271,2024-05-30,US,New York,Accountant,budget,English,social_media,retention,22232,369,9,2197.93,1107.46,0.5039,9.0
MC-10557,2024-05-30,IN,Pune,Designer,premium,Hindi,content_marketing,re_engagement,81804,1539,82,1966.0,227982.22,115.9625,5.0
MC-10017,2024-05-30,SG,Singapore,Accountant,budget,English,content_marketing,acquisition,19348,283,12,4435.91,1718.72,0.3875,1.0
MC-10203,2024-05-30,IN,Delhi,Data Scientist,budget,Hindi,email,acquisition,13109,336,17,160.19,3916.72,24.4505,3.0
MC-10073,2024-05-30,MX,Puebla,Architect,premium,Spanish,influencer,acquisition,160482,4093,158,652.23,1009697.45,1548.0696,4.0
MC-10151,2024-05-30,ES,Valencia,Architect,budget,Spanish,email,acquisition,23269,660,14,415.64,2555.75,6.149,3.0
MC-10449,2024-05-30,BR,São Paulo,Researcher,mid,Portuguese,social_media,acquisition,50285,943,41,7424.41,30308.54,4.0823,8.0
MC-10907,2024-05-30,AU,Melbourne,Teacher,mid,English,email,acquisition,57732,2056,118,4438.11,57261.33,12.9022,6.0
MC-11539,2024-05-30,US,Chicago,Accountant,budget,English,social_media,acquisition,104542,2453,53,169.02,-64.72385599397784,-0.3829,10.0
MC-12852,2024-05-30,US,Phoenix,Data Scientist,mid,English,email,retention,32963,1137,68,1627.94,83901.87,51.5387,7.0
MC-12833,2024-05-30,IN,Pune,Consultant,mid,Hindi,search,retention,4171,348,5,5074.52,3550.14,0.6996,4.0
MC-11683,2024-05-30,US,Chicago,Marketing Manager,mid,English,influencer,acquisition,28906,889,23,7208.92,19307.55,2.6783,10.0
MC-12839,2024-05-30,MX,Puebla,Writer,premium,Spanish,content_marketing,acquisition,34976,571,8,16407.98,20940.41,1.2762,2.0
MC-11781,2024-05-30,DE,Stuttgart,Lawyer,mid,German,email,retention,32961,815,59,339.53,68124.19,200.6426,5.0
MC-10184,2024-05-30,DE,Stuttgart,Writer,mid,German,email,awareness,54111,1770,60,12632.12,27706.27,2.1933,3.0
MC-12542,2024-05-30,US,Houston,Designer,mid,English,search,awareness,21020,1181,49,3064.61,25882.92,8.4457,6.0
MC-11988,2024-05-30,DE,Frankfurt,Researcher,mid,German,email,retention,4899,148,6,720.95,4491.81,6.2304,6.0
MC-12304,2024-05-30,SG,Singapore,Researcher,budget,English,social_media,acquisition,10105,185,9,1072.31,1176.99,1.0976,5.0
MC-10322,2024-05-30,IN,Mumbai,Marketing Manager,budget,Hindi,content_marketing,acquisition,82621,1586,77,693.97,9253.78,13.3346,6.0
MC-11492,2024-05-30,AU,Melbourne,Writer,mid,English,social_media,acquisition,121047,1800,60,1345.63,29906.06,22.2246,4.0
MC-11657,2024-05-30,MX,Tijuana,Teacher,mid,Spanish,email,awareness,25644,589,14,4118.27,8044.33,1.9533,2.0
MC-10366,2024-05-30,FR,Paris,Accountant,mid,French,display,acquisition,33012,334,8,1193.75,5926.9,4.9649,4.0
MC-12636,2024-05-30,SG,Singapore,Researcher,mid,English,display,acquisition,96447,1227,92,4674.56,70373.41,15.0546,3.0
MC-12392,2024-05-30,BR,Brasília,Writer,budget,Portuguese,email,awareness,100232,2728,161,14311.7,14287.3,0.9983,
MC-10405,2024-05-31,US,Chicago,Sales Rep,mid,English,influencer,awareness,500000,13440,771,1957.79,399632.91,204.1245,9.0
MC-10172,2024-05-31,GB,Bristol,Product Manager,premium,English,search,retention,36480,2157,161,4217.22,733408.67,173.9081,10.0
MC-10556,2024-05-31,IN,Chennai,Writer,mid,Hindi,display,retention,22695,317,19,3018.87,12523.68,4.1485,4.0
MC-11073,2024-05-31,AU,Perth,Writer,budget,English,search,acquisition,49485,4257,141,362.64,16047.81,44.2527,4.0
MC-12115,2024-05-31,GB,London,Product Manager,budget,English,content_marketing,awareness,27182,488,15,1674.95,2690.59,1.6064,2.0
MC-11254,2024-05-31,ZA,Durban,Consultant,mid,Afrikaans,content_marketing,retention,10239,203,7,685.1,6059.66,8.8449,4.0
MC-12050,2024-05-31,GB,London,Data Scientist,premium,English,search,awareness,63890,4045,194,6031.28,1027385.34,170.3428,3.0
MC-11332,2024-05-31,FR,Nice,Researcher,mid,French,display,retention,113142,1031,21,1413.42,18900.71,13.3723,1.0
MC-12318,2024-05-31,DE,Stuttgart,Lawyer,budget,German,search,retention,38738,3316,80,709.59,19821.84,27.9342,5.0
MC-10033,2024-05-31,IN,Mumbai,Accountant,budget,Hindi,search,awareness,11214,1053,77,814.8,11700.7,14.3602,8.0
MC-12327,2024-05-31,US,Houston,Data Scientist,budget,English,display,acquisition,43962,455,14,3286.53,2482.82,0.7555,3.0
MC-12736,2024-05-31,DE,Frankfurt,Accountant,mid,German,display,retention,64428,837,44,1593.7,33890.23,21.2651,6.0
MC-12343,2024-05-31,US,Seattle,Lawyer,mid,English,email,acquisition,1270,48,1,1576.77,1315.86,0.8345,10.0
MC-12789,2024-05-31,IN,Pune,Architect,mid,Hindi,display,retention,19497,303,13,2426.48,13132.4,5.4121,7.0
MC-10116,2024-05-31,GB,Manchester,Teacher,mid,English,display,acquisition,13533,156,5,262.81,2443.08,9.296,4.0
MC-11823,2024-05-31,IN,Mumbai,Data Scientist,mid,Hindi,social_media,retention,163312,3680,281,3410.01,311225.56,91.2682,10.0
MC-10987,2024-05-31,DE,Cologne,Writer,mid,German,search,acquisition,7103,510,39,12614.17,23164.72,1.8364,4.0
MC-11873,2024-05-31,NL,Eindhoven,Software Engineer,budget,Dutch,influencer,awareness,43435,1041,82,2287.89,17730.61,7.7498,3.0
MC-12719,2024-05-31,IN,Delhi,Designer,premium,Hindi,content_marketing,awareness,228669,4068,316,429.95,938518.99,2182.8561,5.0
MC-10135,2024-05-31,MX,Tijuana,Consultant,budget,Spanish,email,re_engagement,31822,809,29,371.77,4299.66,11.5654,6.0
MC-10953,2024-05-31,IN,Delhi,HR Manager,mid,Hindi,email,retention,33820,961,71,5734.64,46958.84,8.1886,
MC-10344,2024-05-31,IN,Kolkata,Sales Rep,budget,Hindi,email,acquisition,3299,101,5,406.23,539.02,1.3269,5.0
MC-11481,2024-05-31,US,Chicago,Teacher,budget,English,social_media,awareness,30187,593,29,7590.26,2753.05,0.3627,8.0
MC-10742,2024-05-31,FR,Marseille,Marketing Manager,mid,French,social_media,retention,38405,988,42,4625.88,26883.49,5.8115,10.0
MC-11181,2024-05-31,BR,São Paulo,Teacher,budget,Portuguese,social_media,awareness,135470,2062,60,1213.28,6850.1,5.6459,9.0
MC-10790,2024-05-31,GB,Glasgow,Data Scientist,budget,English,email,retention,6660,219,3,1818.52,563.93,0.3101,6.0
MC-12819,2024-05-31,US,Chicago,Accountant,mid,English,social_media,awareness,500000,10757,220,777.51,159702.05,205.4019,2.0
MC-10922,2024-05-31,FR,Bordeaux,Accountant,mid,French,social_media,retention,49222,726,55,1191.09,40153.3,33.7114,3.0
MC-10357,2024-05-31,US,San Francisco,Software Engineer,premium,English,display,retention,500000,7358,363,1131.08,2008876.39,1776.0692,7.0
MC-10269,2024-05-31,IN,Chennai,Accountant,mid,Hindi,content_marketing,re_engagement,25920,353,24,1843.1,20678.92,11.2196,6.0
MC-11049,2024-06-01,US,Houston,Product Manager,mid,English,email,acquisition,15685,342,14,1860.38,11171.44,6.0049,4.0
MC-12702,2024-06-01,GB,Bristol,Data Scientist,mid,English,influencer,awareness,84105,1519,112,535.87,138899.26,259.2033,7.0
MC-11186,2024-06-01,US,Seattle,Writer,mid,English,email,retention,20665,786,34,495.49,19925.92,40.2146,10.0
MC-12273,2024-06-01,DE,Berlin,Teacher,premium,German,content_marketing,acquisition,108231,1989,96,3166.53,258300.07,81.572,3.0
MC-11455,2024-06-01,IN,Delhi,Data Scientist,budget,Hindi,social_media,awareness,118262,2791,75,649.1,15022.57,23.1437,10.0
MC-12097,2024-06-01,US,Houston,Physician,premium,English,email,awareness,37700,998,16,919.74,91696.0,99.6977,2.0
MC-11056,2024-06-01,ES,Madrid,HR Manager,mid,Spanish,email,acquisition,26409,648,37,924.76,18337.6,19.8296,4.0
MC-10611,2024-06-01,IN,Pune,Researcher,premium,Hindi,social_media,acquisition,160662,3416,211,655.23,1009740.01,1541.0467,10.0
MC-10354,2024-06-01,JP,Tokyo,Teacher,mid,Japanese,social_media,retention,109997,2301,126,536.17,73815.6,137.672,1.0
MC-12250,2024-06-01,US,New York,Teacher,premium,English,email,acquisition,16134,608,16,4612.51,45221.19,9.804,4.0
MC-11053,2024-06-01,DE,Munich,Accountant,premium,German,search,acquisition,49757,4224,322,1339.97,1520167.19,1134.4785,
MC-10921,2024-06-01,IN,Pune,Teacher,budget,Hindi,email,awareness,3919,92,6,2325.15,548.87,0.2361,5.0
MC-12745,2024-06-01,IN,Pune,Accountant,mid,Hindi,email,retention,74807,1683,50,10944.78,36907.91,3.3722,6.0
MC-11175,2024-06-01,US,Chicago,Lawyer,mid,English,email,awareness,8168,300,19,1740.69,24570.33,14.1153,1.0
MC-12982,2024-06-01,ZA,Durban,Lawyer,mid,Afrikaans,influencer,re_engagement,500000,10609,345,810.06,429358.35,530.0328,6.0
MC-12116,2024-06-01,SG,Singapore,Teacher,mid,English,influencer,acquisition,310890,7219,220,1486.87,122026.95,82.0697,1.0
MC-10263,2024-06-01,US,Los Angeles,Designer,premium,English,search,retention,7434,659,46,385.5,125099.82,324.5132,8.0
MC-12219,2024-06-01,FR,Paris,Marketing Manager,budget,French,search,awareness,24432,2310,108,10021.03,15585.33,1.5553,9.0
MC-10317,2024-06-01,US,Seattle,Marketing Manager,premium,English,search,acquisition,99740,9289,101,768.4,413861.53,538.6017,10.0
MC-11115,2024-06-01,AU,Brisbane,Architect,budget,English,social_media,awareness,137965,2808,128,457.53,24198.33,52.8891,6.0
MC-11312,2024-06-01,IN,Hyderabad,Teacher,budget,Hindi,social_media,acquisition,177670,4280,329,13947.75,31102.51,2.2299,7.0
MC-11865,2024-06-01,US,Seattle,Designer,mid,English,content_marketing,re_engagement,38731,840,9,3649.73,5819.11,1.5944,2.0
MC-10068,2024-06-01,IN,Mumbai,Teacher,budget,Hindi,influencer,acquisition,179497,5429,63,1909.9,7505.08,3.9296,10.0
MC-10970,2024-06-01,IN,Chennai,Writer,mid,Hindi,display,awareness,10449,114,6,1160.07,3327.16,2.8681,10.0
MC-12560,2024-06-02,IN,Hyderabad,Software Engineer,mid,Hindi,display,awareness,500000,6654,506,1123.93,475954.77,423.4737,3.0
MC-11152,2024-06-02,IN,Delhi,Architect,mid,Hindi,email,awareness,39120,908,25,241.98,29868.24,123.4327,1.0
MC-10865,2024-06-02,CA,Calgary,Consultant,budget,English,email,awareness,5017,165,13,19947.8,1672.16,0.0838,8.0
MC-10111,2024-06-02,ES,Madrid,Product Manager,premium,Spanish,email,awareness,29020,834,19,3715.46,89730.93,24.1507,1.0
MC-11375,2024-06-02,DE,Munich,Product Manager,mid,German,search,retention,4085,284,21,1936.11,16114.21,8.323,4.0
